epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,1763.28,0.95661,2.13006,1.2567,0.70875,0.01272,0.01889,0.01342,1.15432,2.38184,1.19139,0.000892,0.000892,0.000892
186,1773.9,0.93739,2.05479,1.27137,0.73234,0.01253,0.01865,0.01334,1.16564,2.32467,1.2098,0.0008425,0.0008425,0.0008425
187,1784.38,0.92239,2.03389,1.24248,0.72986,0.01276,0.01866,0.01348,1.14713,2.29,1.21922,0.000793,0.000793,0.000793
188,1794.94,0.93168,2.04287,1.24245,0.73697,0.01241,0.01912,0.01357,1.15817,2.35086,1.22132,0.0007435,0.0007435,0.0007435
189,1805.41,0.94653,2.0829,1.26411,0.74107,0.01234,0.01916,0.01332,1.15498,2.33198,1.22123,0.000694,0.000694,0.000694
190,1815.86,0.93944,2.0615,1.25056,0.69924,0.01266,0.01894,0.0134,1.14874,2.33106,1.20971,0.0006445,0.0006445,0.0006445
191,1827.63,1.05307,2.19069,1.17595,0.68721,0.01291,0.01874,0.01337,1.16517,2.39737,1.22619,0.000595,0.000595,0.000595
192,1838.04,1.04257,2.09622,1.14894,0.71716,0.01245,0.01839,0.01312,1.18167,2.44884,1.23883,0.0005455,0.0005455,0.0005455
193,1848.48,1.02851,2.06068,1.15113,0.69389,0.01256,0.01859,0.01319,1.17389,2.3761,1.23133,0.000496,0.000496,0.000496
194,1859.11,1.05928,2.08949,1.15911,0.68306,0.01253,0.01871,0.01299,1.16706,2.39531,1.21837,0.0004465,0.0004465,0.0004465
195,1869.55,1.06569,2.12475,1.16659,0.68735,0.01247,0.01898,0.01342,1.15769,2.36717,1.21045,0.000397,0.000397,0.000397
196,1880.24,1.06206,2.07991,1.16311,0.70806,0.01253,0.01894,0.01345,1.16098,2.33117,1.21332,0.0003475,0.0003475,0.0003475
197,1890.77,1.01424,1.99515,1.14542,0.69958,0.0126,0.01876,0.01346,1.15193,2.30227,1.21203,0.000298,0.000298,0.000298
198,1901.43,1.03248,2.0299,1.1482,0.69575,0.0126,0.01887,0.01341,1.15111,2.31143,1.20946,0.0002485,0.0002485,0.0002485
199,1912.07,1.03461,2.03521,1.15496,0.69525,0.0126,0.01891,0.01341,1.15885,2.32246,1.21109,0.000199,0.000199,0.000199
200,1922.36,1.01822,2.01085,1.14572,0.7082,0.0126,0.01886,0.0134,1.16032,2.33419,1.21215,0.0001495,0.0001495,0.0001495
