epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,34903.9,0.79533,0.3793,0.98499,0.98398,0.97593,0.98949,0.80385,0.81976,0.33439,0.98766,0.00010405,0.00010405,0.00010405
183,35087.2,0.7916,0.37747,0.98396,0.98439,0.976,0.98959,0.80402,0.81951,0.33436,0.9876,9.91e-05,9.91e-05,9.91e-05
184,35267.2,0.78838,0.37499,0.98165,0.98439,0.97624,0.98959,0.80445,0.81962,0.33408,0.9878,9.415e-05,9.415e-05,9.415e-05
185,35452,0.79279,0.37557,0.98368,0.98419,0.97609,0.9896,0.8042,0.81931,0.33461,0.98783,8.92e-05,8.92e-05,8.92e-05
186,35636.1,0.78949,0.3759,0.98275,0.98439,0.97597,0.9892,0.80443,0.81887,0.33435,0.9876,8.425e-05,8.425e-05,8.425e-05
187,35819.2,0.78359,0.37021,0.97825,0.98473,0.97658,0.98923,0.80476,0.81868,0.33454,0.98754,7.93e-05,7.93e-05,7.93e-05
188,35999.3,0.78306,0.37124,0.97951,0.9848,0.97626,0.98926,0.8047,0.81823,0.3347,0.98725,7.435e-05,7.435e-05,7.435e-05
189,36184.5,0.78889,0.37369,0.98247,0.98479,0.97611,0.98971,0.80545,0.81778,0.33472,0.98716,6.94e-05,6.94e-05,6.94e-05
190,36369.7,0.78453,0.37195,0.98036,0.9842,0.97677,0.98964,0.80566,0.81715,0.3346,0.98699,6.445e-05,6.445e-05,6.445e-05
191,36551.3,0.76042,0.31054,0.95833,0.9842,0.97691,0.98956,0.80564,0.81674,0.33378,0.9872,5.95e-05,5.95e-05,5.95e-05
192,36731.1,0.7398,0.30039,0.95105,0.9848,0.97634,0.98925,0.80572,0.81661,0.33359,0.98739,5.455e-05,5.455e-05,5.455e-05
193,36910.2,0.73669,0.29859,0.94958,0.9848,0.97635,0.98943,0.80611,0.81624,0.33355,0.98758,4.96e-05,4.96e-05,4.96e-05
194,37091.1,0.73126,0.29409,0.94575,0.98479,0.97601,0.98923,0.80614,0.81589,0.33301,0.98744,4.465e-05,4.465e-05,4.465e-05
195,37271.8,0.7292,0.29292,0.94635,0.985,0.97631,0.98925,0.80647,0.81557,0.33307,0.98766,3.97e-05,3.97e-05,3.97e-05
196,37450.7,0.72786,0.29457,0.94594,0.98501,0.97695,0.98932,0.80687,0.81542,0.33314,0.98786,3.475e-05,3.475e-05,3.475e-05
197,37623.1,0.72467,0.29161,0.94612,0.9848,0.97651,0.98913,0.80683,0.81505,0.33306,0.98795,2.98e-05,2.98e-05,2.98e-05
198,37800.6,0.72719,0.29161,0.94658,0.98458,0.97542,0.98919,0.80712,0.81451,0.3335,0.9878,2.485e-05,2.485e-05,2.485e-05
199,37979.5,0.72249,0.29047,0.94395,0.98467,0.97637,0.98924,0.80761,0.81457,0.33329,0.98805,1.99e-05,1.99e-05,1.99e-05
200,38158.3,0.71918,0.28997,0.94212,0.98499,0.97557,0.98927,0.80783,0.8144,0.33338,0.98828,1.495e-05,1.495e-05,1.495e-05
