epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
98,819.69,1.48329,1.33485,1.29607,0.43526,0.01253,0.0173,0.01136,1.86538,1.46459,1.23044,0.005635,0.005635,0.005635
99,828.349,1.48102,1.33339,1.29262,0.53822,0.01253,0.01784,0.01231,1.81402,1.39153,1.193,0.00559,0.00559,0.00559
100,837.389,1.45547,1.29046,1.2684,0.49895,0.01222,0.01739,0.01191,1.82531,1.44466,1.18108,0.005545,0.005545,0.005545
101,846.547,1.47008,1.32374,1.28419,0.48949,0.01253,0.01768,0.01194,1.79678,1.40769,1.17825,0.0055,0.0055,0.0055
102,855.739,1.4765,1.29353,1.27766,0.581,0.0119,0.01754,0.01146,1.93764,1.48311,1.26846,0.005455,0.005455,0.005455
103,864.555,1.44853,1.30078,1.27363,0.38941,0.01228,0.01715,0.01143,1.86082,1.49946,1.22055,0.00541,0.00541,0.00541
104,873.358,1.43177,1.26987,1.27184,0.51753,0.01253,0.01792,0.01243,1.79409,1.42454,1.17924,0.005365,0.005365,0.005365
105,882.545,1.42627,1.252,1.25788,0.4605,0.0126,0.01715,0.01196,1.83208,1.42928,1.195,0.00532,0.00532,0.00532
106,891.499,1.439,1.23021,1.26431,0.57144,0.01197,0.0177,0.01257,1.86207,1.41311,1.1928,0.005275,0.005275,0.005275
107,900.325,1.48997,1.31936,1.29208,0.47106,0.01253,0.01782,0.01268,1.75105,1.36967,1.16578,0.00523,0.00523,0.00523
108,909.011,1.41888,1.26008,1.26392,0.46135,0.01247,0.01759,0.01212,1.76048,1.3613,1.17246,0.005185,0.005185,0.005185
109,918.128,1.45401,1.29929,1.2766,0.48554,0.01253,0.0178,0.0129,1.76765,1.35622,1.16844,0.00514,0.00514,0.00514
110,927.358,1.43516,1.27095,1.26894,0.4165,0.01228,0.01697,0.01145,1.82961,1.46978,1.20306,0.005095,0.005095,0.005095
111,936.098,1.44193,1.28688,1.25447,0.4635,0.01247,0.01729,0.01232,1.75934,1.3816,1.16596,0.00505,0.00505,0.00505
112,945.037,1.4221,1.25208,1.25891,0.53857,0.01253,0.01795,0.01251,1.79768,1.38888,1.17834,0.005005,0.005005,0.005005
113,953.9,1.43131,1.2312,1.25359,0.56361,0.01266,0.01813,0.01274,1.77005,1.32316,1.17727,0.00496,0.00496,0.00496
114,962.856,1.39291,1.2082,1.25137,0.45487,0.01253,0.01778,0.01268,1.79875,1.35703,1.18301,0.004915,0.004915,0.004915
115,971.655,1.43685,1.23954,1.26858,0.54351,0.01222,0.01716,0.01238,1.77966,1.35772,1.17951,0.00487,0.00487,0.00487
116,980.481,1.44493,1.28648,1.26533,0.56507,0.01222,0.01786,0.01234,1.85572,1.42753,1.19554,0.004825,0.004825,0.004825
117,989.233,1.44505,1.27664,1.27202,0.5583,0.01228,0.01793,0.01267,1.78675,1.39531,1.18091,0.00478,0.00478,0.00478
118,998.98,1.39081,1.21774,1.23505,0.52292,0.01247,0.01793,0.01282,1.76344,1.33472,1.15511,0.004735,0.004735,0.004735
119,1007.76,1.38281,1.2097,1.24128,0.49251,0.01197,0.01622,0.01102,1.8748,1.51111,1.195,0.00469,0.00469,0.00469
120,1016.57,1.40336,1.25537,1.25386,0.48925,0.01241,0.01762,0.01207,1.80197,1.40873,1.17692,0.004645,0.004645,0.004645
121,1026.04,1.36892,1.21236,1.2313,0.59307,0.01203,0.01861,0.01234,1.79984,1.37337,1.19771,0.0046,0.0046,0.0046
122,1035.49,1.39877,1.23512,1.25502,0.52908,0.01253,0.01836,0.01276,1.76501,1.36673,1.17606,0.004555,0.004555,0.004555
123,1044.57,1.41328,1.2529,1.26036,0.43594,0.01203,0.01693,0.01134,1.84149,1.59072,1.22064,0.00451,0.00451,0.00451
124,1053.44,1.42307,1.24205,1.25474,0.54624,0.01241,0.01811,0.01271,1.79918,1.34147,1.17986,0.004465,0.004465,0.004465
125,1061.95,1.41184,1.21603,1.25657,0.62412,0.01253,0.01825,0.0126,1.78876,1.30568,1.1895,0.00442,0.00442,0.00442
126,1070.61,1.41994,1.25712,1.24362,0.61874,0.01228,0.01746,0.0122,1.80162,1.36902,1.18113,0.004375,0.004375,0.004375
127,1079.88,1.42166,1.23937,1.25932,0.47339,0.01247,0.01797,0.01276,1.75815,1.3447,1.16099,0.00433,0.00433,0.00433
